customer_id,country,state,city,zip_code,total_population,latitude,longitude
7028-DVOIQ,United States,California,Birds Landing,94512,138,38.140719,-121.838298
7029-IJEJK,United States,California,Los Angeles,90059,38128,33.927254,-118.249826
7029-RPUAV,United States,California,Los Gatos,95030,13290,37.222842,-121.988727
7030-FZTFM,United States,California,Gonzales,93926,9023,36.525880,-121.396719
7030-NJVDP,United States,California,San Quentin,94964,6448,37.942551,-122.491642
7032-LMBHI,United States,California,Blythe,92225,24659,33.674583,-114.716120
7033-CLAMM,United States,California,Somes Bar,95568,202,41.444606,-123.471895
7036-TYDEC,United States,California,San Clemente,92673,15297,33.472500,-117.584273
7036-ZZKBD,United States,California,Lincoln,95648,15286,38.922812,-121.312005
7037-MTYVW,United States,California,San Jose,95133,26032,37.371862,-121.860349
7041-TXQJH,United States,California,Goodyears Bar,95944,76,39.564113,-120.868836
7044-YAACC,United States,California,Napa,94559,26894,38.232389,-122.324944
7047-FWEYA,United States,California,San Pedro,90731,58639,33.736387,-118.284363
7047-YXDMZ,United States,California,Vallejo,94591,51665,38.105733,-122.186338
7048-GXDAY,United States,California,Fresno,93705,35451,36.787240,-119.827813
7049-GKVZY,United States,California,Berkeley,94702,15638,37.866009,-122.286228
7054-DMVAS,United States,California,Redwood Valley,95470,5995,39.298065,-123.252110
7054-ENNGU,United States,California,Benicia,94510,25578,38.113533,-122.119260
7054-LGEQW,United States,California,Canyon Country,91351,59259,34.422519,-118.420717
7055-HNEOJ,United States,California,El Dorado Hills,95762,22028,38.684437,-121.055634
7055-JCGNI,United States,California,Moss Beach,94038,3064,37.515556,-122.502311
7055-VKGDA,United States,California,Clarksburg,95612,1417,38.384648,-121.578701
7056-IMHCC,United States,California,Torrance,90501,40705,33.833699,-118.314387
7061-OVMIM,United States,California,Palm Springs,92262,24924,33.839989,-116.659215
7064-FRRSW,United States,California,Tarzana,91356,27424,34.157137,-118.548511
7064-JHXCE,United States,California,San Luis Obispo,93401,27047,35.233745,-120.626442
7065-YUNRY,United States,California,San Diego,92117,51213,32.825086,-117.199424
7067-KSAZT,United States,California,Chico,95928,32848,39.681488,-121.837210
7072-MBHEV,United States,California,Edwards,93523,7685,34.966777,-117.961179
7073-QETQY,United States,California,Capay,95607,262,38.681651,-122.130569
7074-IEVOJ,United States,California,San Francisco,94130,1458,37.820894,-122.369725
7074-STDCN,United States,California,Artesia,90701,16398,33.867593,-118.080637
7075-BNDVQ,United States,California,Termo,96132,72,41.027281,-120.669427
7077-XJMET,United States,California,Alta,95701,751,39.218096,-120.791530
7078-NVFAM,United States,California,Pomona,91767,46626,34.083086,-117.737997
7079-QRCBC,United States,California,Sacramento,95864,23362,38.585826,-121.376263
7080-TNUWP,United States,California,Arbuckle,95912,4796,38.982373,-122.047751
7083-MIOPC,United States,California,Burbank,91505,29245,34.174215,-118.345928
7083-YNSKY,United States,California,Lodi,95242,22073,38.128087,-121.407800
7088-FBAWU,United States,California,Los Angeles,90007,45025,34.027337,-118.285150
7089-IVVAZ,United States,California,Cantua Creek,93608,1766,36.488056,-120.407691
7089-RKVSZ,United States,California,Woody,93287,88,35.710244,-118.881679
7089-XXAYG,United States,California,Rocklin,95677,21510,38.790400,-121.236973
7094-MSZAO,United States,California,Oakland,94610,29964,37.808731,-122.238708
7096-UCLNH,United States,California,Fontana,92335,82630,34.087558,-117.464096
7096-ZNBZI,United States,California,Studio City,91604,26157,34.139082,-118.392750
7100-FQPRV,United States,California,Canoga Park,91303,23519,34.198290,-118.602203
7101-HRBLJ,United States,California,Idyllwild,92549,3588,33.755039,-116.741796
7102-JJVTX,United States,California,Escondido,92025,49281,33.081478,-117.033814
7103-IPXPJ,United States,California,Inglewood,90305,13779,33.958134,-118.330905
7103-ZGVNT,United States,California,Portola Valley,94028,6601,37.369709,-122.215844
7105-BENQF,United States,California,Tarzana,91356,27424,34.157137,-118.548511
7105-MXJLL,United States,California,Valencia,91355,24977,34.439870,-118.644609
7107-UBYKY,United States,California,Sutter,95982,3193,39.172777,-121.805845
7108-DGVUU,United States,California,Lookout,96054,386,41.280478,-121.160249
7109-CQYUZ,United States,California,Beverly Hills,90210,21397,34.099891,-118.414338
7109-MFBYV,United States,California,San Bernardino,92407,49355,34.250069,-117.393949
7110-BDTWG,United States,California,San Jose,95148,44103,37.339533,-121.777179
7112-OPOTK,United States,California,Fort Bidwell,96112,231,41.932207,-120.135941
7113-HIPFI,United States,California,Long Beach,90806,49647,33.802664,-118.179971
7114-AEOZE,United States,California,Big Bar,96010,269,40.775272,-123.287414
7115-IRDHS,United States,California,Sonora,95370,25340,37.982716,-120.343732
7120-RFMVS,United States,California,Isleton,95641,2010,38.154823,-121.601358
7123-WQUHX,United States,California,Santa Monica,90401,5221,34.015481,-118.493231
7124-UGSUR,United States,California,Los Angeles,90028,30568,34.099869,-118.326843
7126-RBHSD,United States,California,Lathrop,95330,10834,37.808210,-121.308401
7128-GGCNO,United States,California,Laguna Hills,92653,48273,33.606899,-117.717854
7129-ACFOG,United States,California,Mountain Ranch,95246,1692,38.264262,-120.515133
7129-AZJDE,United States,California,Huntington Beach,92647,58764,33.723579,-118.005441
7129-CAKJW,United States,California,Fresno,93721,6848,36.732694,-119.783786
7130-CTCUS,United States,California,Springville,93265,3546,36.245926,-118.693138
7130-VTEWQ,United States,California,San Rafael,94903,28403,38.018065,-122.546024
7130-YXBRO,United States,California,Cool,95614,3674,38.880622,-120.973865
7131-ZQZNK,United States,California,Clovis,93612,33856,36.814539,-119.711868
7133-VBDCG,United States,California,San Diego,92129,47224,32.961064,-117.134917
7134-HBPBS,United States,California,Adelanto,92301,18980,34.667815,-117.536183
7134-MJPDY,United States,California,Moorpark,93021,32984,34.312945,-118.858169
7136-IHZJA,United States,California,Santa Fe Springs,90670,16271,33.933565,-118.062611
7136-RVDTZ,United States,California,Portola Valley,94028,6601,37.369709,-122.215844
7137-NAXML,United States,California,Moss Beach,94038,3064,37.515556,-122.502311
7137-RYLPP,United States,California,Paskenta,96074,263,39.884395,-122.587513
7138-GIRSH,United States,California,Camarillo,93012,24945,34.205504,-118.993111
7139-JZFVG,United States,California,Huntington Beach,92646,56517,33.666301,-117.969501
7140-ADSMJ,United States,California,Los Banos,93635,29124,36.995162,-120.955099
7142-HVGBG,United States,California,Mount Laguna,91948,81,32.830852,-116.444601
7143-BQIBA,United States,California,Petaluma,94954,35419,38.235021,-122.557332
7145-FEJWU,United States,California,San Francisco,94134,40137,37.721052,-122.413573
7147-AYBAA,United States,California,Berkeley,94702,15638,37.866009,-122.286228
7148-XZPHA,United States,California,Rancho Cordova,95670,49729,38.602723,-121.279913
7153-CHRBV,United States,California,San Andreas,95249,3930,38.196497,-120.616890
7153-OANIO,United States,California,Mendocino,95460,2229,39.305545,-123.743697
7156-MHUGY,United States,California,Buena Park,90621,33528,33.874224,-117.993368
7156-MXBJE,United States,California,San Diego,92127,20046,33.017518,-117.118456
7157-SMCFK,United States,California,Valencia,91355,24977,34.439870,-118.644609
7159-FVYPK,United States,California,Beaumont,92223,17721,33.946982,-116.977672
7159-NOKYQ,United States,California,Montebello,90640,62425,34.015217,-118.109962
7161-DFHUF,United States,California,Shasta,96087,528,40.617614,-122.512861
7162-WPHPM,United States,California,Elk,95432,383,39.108252,-123.645121
7163-OCEQI,United States,California,Walnut Creek,94596,40917,37.900662,-122.052782
7164-BPTUT,United States,California,Banning,92220,25859,33.936298,-116.849577
7167-PCEYD,United States,California,Temecula,92592,46171,33.507255,-117.029473
7168-HDQHG,United States,California,Brownsville,95919,1237,39.440687,-121.263583
7169-YWAMK,United States,California,Sunol,94586,790,37.587494,-121.862856
7173-TETGO,United States,California,Lytle Creek,92358,1090,34.238162,-117.534306
7175-NTIXE,United States,California,Redwood City,94061,35737,37.461251,-122.235414
7176-WIONM,United States,California,Bishop,93514,13309,37.045840,-118.397236
7176-WRTNX,United States,California,Ventura,93004,27381,34.278697,-119.167798
7180-PISOG,United States,California,Piru,93040,1459,34.432843,-118.730106
7181-BQYBV,United States,California,Garden Grove,92845,15878,33.782955,-118.026456
7181-OQCUT,United States,California,Fresno,93706,35790,36.654614,-119.903674
7182-OVLBJ,United States,California,Kenwood,95452,1653,38.419525,-122.521585
7184-LRUUR,United States,California,Los Banos,93635,29124,36.995162,-120.955099
7188-CBBBA,United States,California,Rowland Heights,91748,46342,33.976753,-117.897367
7190-XHTWJ,United States,California,Newbury Park,91320,37779,34.172071,-118.946262
7191-ADRGF,United States,California,Torrance,90504,31678,33.867257,-118.330794
7196-LIWRH,United States,California,Oroville,95965,17782,39.624561,-121.552866
7197-VOJMM,United States,California,Calpine,96124,322,39.672813,-120.456699
7198-GLXTC,United States,California,La Palma,90623,15505,33.850504,-118.039892
7203-OYKCT,United States,California,Palo Verde,92266,291,33.324900,-114.758334
7205-BAIAD,United States,California,Fillmore,93015,16013,34.408161,-118.865111
7206-GZCDC,United States,California,Loleta,95551,1447,40.665952,-124.240051
7206-PQBBZ,United States,California,Fontana,92336,54586,34.136367,-117.460803
7207-RMRDB,United States,California,Santa Barbara,93110,15757,34.437945,-119.771910
7208-PSIHR,United States,California,Klamath,95548,1215,41.572813,-124.035011
7209-JCUDS,United States,California,Stockton,95212,6951,38.049457,-121.216530
7216-EWTRS,United States,California,Newport Beach,92663,22133,33.622510,-117.927024
7216-KAOID,United States,California,Santa Rosa,95401,36125,38.460517,-122.790335
7217-JYHOQ,United States,California,Burbank,91505,29245,34.174215,-118.345928
7218-HKQFK,United States,California,Homeland,92548,4283,33.761894,-117.120868
7219-TLZHO,United States,California,Montebello,90640,62425,34.015217,-118.109962
7225-CBZPL,United States,California,Earlimart,93219,9318,35.858054,-119.305858
7225-IILWY,United States,California,Turlock,95380,40545,37.474396,-120.875917
7228-OMTPN,United States,California,Santa Barbara,93110,15757,34.437945,-119.771910
7228-PAQPD,United States,California,Escondido,92027,48690,33.141265,-116.967221
7233-DRTRF,United States,California,Fresno,93701,13858,36.749403,-119.787574
7233-IOQNP,United States,California,Gazelle,96034,392,41.411315,-122.697236
7233-PAHHL,United States,California,South Gate,90280,96267,33.944624,-118.192615
7234-FECYN,United States,California,San Gabriel,91776,38041,34.089927,-118.095645
7234-KMNRQ,United States,California,Pacific Palisades,90272,22548,34.079449,-118.548306
7235-NXZCP,United States,California,Hornbrook,96044,1026,41.962127,-122.527696
7239-HZZCX,United States,California,Lancaster,93535,57794,34.712708,-117.889656
7240-ETPTR,United States,California,Pope Valley,94567,494,38.672708,-122.403219
7240-FQLHE,United States,California,San Diego,92114,66838,32.707892,-117.055120
7241-AJHFS,United States,California,Escondido,92027,48690,33.141265,-116.967221
7242-EDTYC,United States,California,Pine Valley,91962,1604,32.800671,-116.483363
7242-QZLXF,United States,California,San Diego,92121,4258,32.898613,-117.202937
7243-LCGGZ,United States,California,Alhambra,91801,54382,34.090925,-118.128164
7244-KXYZN,United States,California,Modesto,95357,13343,37.670526,-120.877572
7244-QWYHG,United States,California,San Diego,92154,68776,32.578103,-117.012975
7245-JMTTQ,United States,California,Baldwin Park,91706,76890,34.098275,-117.967399
7245-NIIWQ,United States,California,Fellows,93224,626,35.215731,-119.570130
7246-ZGQDF,United States,California,Victorville,92394,12083,34.567058,-117.362329
7247-XOZPB,United States,California,Miramonte,93641,571,36.696759,-119.024051
7248-VZQLC,United States,California,Concord,94521,39888,37.971421,-121.971504
7249-WBIYX,United States,California,Elmira,95625,171,38.349195,-121.902943
7250-EQKIY,United States,California,Escondido,92027,48690,33.141265,-116.967221
7251-LJBQN,United States,California,Strathmore,93267,5689,36.141319,-119.129075
7251-XFOIL,United States,California,Coulterville,95311,2271,37.722127,-120.110174
7252-NTGSS,United States,California,Redondo Beach,90277,34191,33.830453,-118.384565
7253-UVNDW,United States,California,Santa Barbara,93108,12741,34.457541,-119.631072
7254-IQWOZ,United States,California,Redding,96001,31586,40.587919,-122.464732
7255-SSFBC,United States,California,Northridge,91324,25751,34.238208,-118.550290
7266-GSSJX,United States,California,West Sacramento,95605,12756,38.592745,-121.540036
7267-FRMJW,United States,California,Sierra Madre,91024,10558,34.168686,-118.057505
7268-IGMFD,United States,California,Avila Beach,93424,812,35.186644,-120.728305
7268-WNTCP,United States,California,Blocksburg,95514,199,40.309088,-123.668201
7269-JISCY,United States,California,Los Alamitos,90720,21343,33.794990,-118.065591
7270-BDIOA,United States,California,Maxwell,95955,1146,39.281194,-122.226568
7271-AJDTL,United States,California,Sacramento,95816,16164,38.574856,-121.465040
7272-QDCKA,United States,California,Oroville,95965,17782,39.624561,-121.552866
7273-TEFQD,United States,California,La Puente,91746,30802,34.038983,-117.991372
7274-CGTOD,United States,California,San Geronimo,94963,548,38.004740,-122.663717
7274-RTAPZ,United States,California,Long Beach,90804,43467,33.783047,-118.148600
7277-KAMWT,United States,California,San Leandro,94578,36568,37.704384,-122.126703
7277-OZCGZ,United States,California,Spring Valley,91978,7863,32.730264,-116.950963
7278-CKDNC,United States,California,Fresno,93701,13858,36.749403,-119.787574
7279-BUYWN,United States,California,Buena Park,90620,44442,33.845706,-118.012204
7279-NMVJC,United States,California,Compton,90220,47305,33.881510,-118.234451
7284-BUYEC,United States,California,Tulelake,96134,2595,41.813521,-121.492666
7284-ZZLOH,United States,California,Alta,95701,751,39.218096,-120.791530
7285-KLOTR,United States,California,Pacifica,94044,38885,37.573633,-122.455167
7291-CDTMJ,United States,California,Laguna Beach,92651,25206,33.570023,-117.773669
7293-LSCDV,United States,California,Santa Ana,92704,91188,33.719869,-117.907063
7294-TMAOP,United States,California,Castro Valley,94546,41698,37.708327,-122.083473
7295-JOMMD,United States,California,San Jose,95135,15798,37.286820,-121.723877
7296-PIXQY,United States,California,Bodega,94922,584,38.343282,-122.975500
7297-DVYGA,United States,California,West Covina,91790,44099,34.066964,-117.937007
7298-IZWLY,United States,California,Gardena,90249,26442,33.901390,-118.315697
7299-GNVPL,United States,California,El Portal,95318,579,37.654551,-119.822984
7301-ABVAD,United States,California,Valley Village,91607,27453,34.165783,-118.399795
7302-ZHMHP,United States,California,Coronado,92118,24093,32.686740,-117.186612
7305-ZWMAJ,United States,California,Oakdale,95361,25384,37.785033,-120.776141
7306-YDSOI,United States,California,Ocotillo,92259,471,32.698964,-115.886656
7310-EGVHZ,United States,California,Los Angeles,90036,32901,34.070291,-118.349191
7311-MQJCH,United States,California,Temecula,92592,46171,33.507255,-117.029473
7312-XSBAT,United States,California,Bakersfield,93305,35643,35.391733,-118.984109
7314-OXENN,United States,California,Temecula,92592,46171,33.507255,-117.029473
7315-WYOAW,United States,California,Santa Monica,90405,26099,34.005439,-118.477507
7317-GGVPB,United States,California,Lotus,95651,485,38.815515,-120.916997
7318-EIVKO,United States,California,Shandon,93461,1255,35.634488,-120.293534
7319-VENRZ,United States,California,Rancho Santa Margarita,92688,42193,33.624654,-117.611733
7319-ZNRTR,United States,California,Rio Linda,95673,14010,38.688764,-121.457596
7321-KKSDU,United States,California,San Marino,91108,13158,34.122671,-118.112911
7321-PKUYW,United States,California,Branscomb,95417,176,39.710591,-123.682799
7321-VGNKU,United States,California,Paskenta,96074,263,39.884395,-122.587513
7321-ZNSLA,United States,California,Cottonwood,96022,12348,40.336392,-122.448533
7322-OCWHC,United States,California,Placentia,92870,48170,33.881158,-117.854783
7325-ENZFI,United States,California,Santa Cruz,95064,4563,37.007882,-122.065975
7326-RIGQZ,United States,California,Culver City,90230,31963,33.993991,-118.397040
7328-OWMOM,United States,California,San Diego,92111,46828,32.805518,-117.169052
7328-ZJAJO,United States,California,Santa Rosa,95409,25718,38.468893,-122.580539
7330-WZLNC,United States,California,Red Bluff,96080,26438,40.186772,-122.388361
7336-RLLRH,United States,California,Oceanside,92054,98239,33.351059,-117.420557
7337-CINUD,United States,California,Mokelumne Hill,95245,2718,38.304194,-120.592431
7338-ERIVA,United States,California,Etna,96027,2156,41.405193,-123.008567
7339-POGZN,United States,California,Pasadena,91107,32369,34.159007,-118.087353
7340-KEFQE,United States,California,Santa Ana,92703,70011,33.748635,-117.906125
7341-LXCAF,United States,California,Berkeley,94705,12448,37.858898,-122.240512
7343-EOBEU,United States,California,Laguna Niguel,92677,62103,33.529047,-117.701175
7346-MEDWM,United States,California,Cathedral City,92234,43141,33.829583,-116.474131
7349-ALMUX,United States,California,Rancho Cucamonga,91730,51970,34.100970,-117.578820
7351-KYHQH,United States,California,Fallbrook,92028,42239,33.362575,-117.299644
7351-MHQVU,United States,California,Volcano,95689,1273,38.481902,-120.603668
7353-YOWFP,United States,California,Brookdale,95007,1007,37.106902,-122.100006
7354-OIJLX,United States,California,Inglewood,90305,13779,33.958134,-118.330905
7356-AYNJP,United States,California,Stockton,95219,19109,38.029729,-121.387999
7356-IWLFW,United States,California,Weott,95571,270,40.310119,-123.909449
7359-PTSXY,United States,California,Tustin,92780,55062,33.735802,-117.818805
7359-SSBJK,United States,California,Whittier,90605,38181,33.960891,-118.032222
7359-WWYJV,United States,California,Los Angeles,90044,87383,33.952714,-118.292061
7361-YPXFS,United States,California,Brawley,92227,23394,33.039330,-115.191857
7363-QTBIW,United States,California,Scotts Valley,95066,14574,37.070177,-122.010077
7365-BVCJH,United States,California,Trinity Center,96091,734,41.081847,-122.700545
7369-TRPFD,United States,California,Chatsworth,91311,35325,34.294142,-118.603883
7375-WMVMT,United States,California,Wildomar,92595,19368,33.617108,-117.253349
7377-DMMRI,United States,California,Exeter,93221,13333,36.301689,-119.018233
7379-FNIUJ,United States,California,Olympic Valley,96146,942,39.191797,-120.212401
7379-POKDZ,United States,California,Lancaster,93536,49309,34.741406,-118.381110
7382-DFJTU,United States,California,Lakeshore,93634,52,37.290606,-119.216328
7384-GHBPI,United States,California,San Dimas,91773,33878,34.102119,-117.815532
7389-KBFIT,United States,California,Big Pine,93513,1826,37.245505,-118.062943
7392-YYPYJ,United States,California,Santa Ana,92706,37879,33.765893,-117.881533
7394-FKDNK,United States,California,San Diego,92126,74232,32.886925,-117.152162
7394-LWLYN,United States,California,Oakland,94610,29964,37.808731,-122.238708
7395-IGJOS,United States,California,Quincy,95971,6189,39.971228,-121.041166
7395-XWZOY,United States,California,Suisun City,94585,39279,38.197907,-122.017258
7396-VJUZB,United States,California,Willow Creek,95573,1666,40.949012,-123.655847
7398-HPYZQ,United States,California,Beaumont,92223,17721,33.946982,-116.977672
7398-LXGYX,United States,California,Pioneertown,92268,354,34.201108,-116.593456
7398-SKNQZ,United States,California,Downey,90241,40152,33.940884,-118.128628
7399-QHBJS,United States,California,Escondido,92027,48690,33.141265,-116.967221
7401-JIXNM,United States,California,Arvin,93203,16206,35.116307,-118.817644
7401-RUBNK,United States,California,South Dos Palos,93665,343,36.959731,-120.653519
7402-EYFXX,United States,California,Salyer,95563,660,40.898660,-123.539754
7402-PWYJJ,United States,California,Sacramento,95841,20993,38.660442,-121.346321
7404-JLKQG,United States,California,Glennville,93226,296,35.735694,-118.738483
7407-SUJIZ,United States,California,Los Angeles,90061,24511,33.921280,-118.274186
7408-OFWXJ,United States,California,Fresno,93728,16346,36.757345,-119.818274
7409-JURKQ,United States,California,Temple City,91780,32718,34.101608,-118.055848
7409-KIUTL,United States,California,Escondido,92027,48690,33.141265,-116.967221
7410-KTVFV,United States,California,Grimes,95950,531,39.033058,-121.895718
7410-OIEDU,United States,California,Culver City,90230,31963,33.993991,-118.397040
7410-YTJIK,United States,California,Eureka,95501,23224,40.796621,-124.154280
7416-CKTEP,United States,California,Lakewood,90715,20890,33.841027,-118.078097
7421-ZLUPA,United States,California,Hanford,93230,53204,36.292230,-119.622676
7422-WNBTY,United States,California,Green Valley Lake,92341,317,34.244411,-117.072654
7426-GSWPO,United States,California,Portola,96122,4236,39.786755,-120.445626
7426-RHZGU,United States,California,Oakland,94603,31392,37.739113,-122.175602
7426-WEIJX,United States,California,Olympic Valley,96146,942,39.191797,-120.212401
7427-AUFPY,United States,California,Hamilton City,95951,1931,39.732767,-122.042298
7432-FFVAR,United States,California,Victorville,92392,63235,34.486835,-117.362274
7434-SHXLS,United States,California,Wallace,95254,304,38.192608,-120.957842
7435-ZNUYY,United States,California,Loleta,95551,1447,40.665952,-124.240051
7439-DKZTW,United States,California,Paicines,95043,813,36.525703,-120.952122
7442-YGZFK,United States,California,Campo,91906,3133,32.673483,-116.472863
7445-WMRBW,United States,California,Hathaway Pines,95233,335,38.184914,-120.364085
7446-KQISO,United States,California,Visalia,93292,30395,36.375590,-119.211689
7446-SFAOA,United States,California,Santa Rosa,95407,30876,38.394091,-122.739814
7446-YPODE,United States,California,Bridgeport,93517,826,38.184583,-119.286558
7449-HVPIV,United States,California,Chula Vista,91913,12884,32.641640,-116.985026
7450-NWRTR,United States,California,San Diego,92126,74232,32.886925,-117.152162
7452-FOLON,United States,California,Terra Bella,93270,5868,35.939068,-119.043666
7459-IMVYU,United States,California,Chino Hills,91709,66754,33.942895,-117.725644
7459-RRWQZ,United States,California,San Diego,92130,28201,32.957195,-117.202542
7460-ITWWP,United States,California,Oakland,94621,30751,37.750553,-122.197175
7463-IFMQU,United States,California,Laton,93242,2900,36.444232,-119.718285
7465-ZZRVX,United States,California,Ceres,95307,32881,37.553469,-120.952825
7469-LKBCI,United States,California,Los Angeles,90013,9732,34.044639,-118.240413
7470-DYNOE,United States,California,Walnut,91789,45118,34.018354,-117.854920
7470-MCQTK,United States,California,Alpaugh,93201,1054,35.869626,-119.498771
7471-MQPOS,United States,California,Long Beach,90808,37417,33.823943,-118.111335
7471-WNSUF,United States,California,San Francisco,94121,42476,37.776718,-122.495781
7472-EQOAV,United States,California,Laguna Niguel,92677,62103,33.529047,-117.701175
7473-ZBDSN,United States,California,Walnut Creek,94595,18024,37.862128,-122.075197
7479-NITWS,United States,California,Green Valley Lake,92341,317,34.244411,-117.072654
7480-QNVZJ,United States,California,Los Angeles,90005,43019,34.059281,-118.307420
7480-SPLEF,United States,California,Dunlap,93621,506,36.789213,-119.140338
7481-ATQQS,United States,California,Boulder Creek,95006,10520,37.171727,-122.142961
7483-IQWIB,United States,California,Morongo Valley,92256,3499,34.097863,-116.594561
7486-KSRVI,United States,California,Folsom,95630,51855,38.672638,-121.147403
7488-MXJIV,United States,California,Armona,93202,2872,36.315979,-119.710852
7492-TAFJD,United States,California,Long Beach,90803,31352,33.760458,-118.129725
7493-GVFIO,United States,California,Stockton,95202,7071,37.959706,-121.287669
7493-TPUWZ,United States,California,Diamond Springs,95619,4426,38.683605,-120.811852
7495-OOKFY,United States,California,Los Angeles,90063,55668,34.044271,-118.185237
7501-IWUNG,United States,California,Springville,93265,3546,36.245926,-118.693138
7501-VTYLJ,United States,California,Sacramento,95864,23362,38.585826,-121.376263
7502-BNYGS,United States,California,Wasco,93280,22760,35.652242,-119.446400
7503-EPSZW,United States,California,River Pines,95675,364,38.545775,-120.743325
7503-MIOGA,United States,California,Shandon,93461,1255,35.634488,-120.293534
7503-QQRVF,United States,California,San Jose,95127,60620,37.375156,-121.795867
7503-ZGUZJ,United States,California,Riverside,92505,38446,33.920907,-117.489426
7504-UWHNB,United States,California,Vallejo,94591,51665,38.105733,-122.186338
7508-DQAKK,United States,California,Shingle Springs,95682,24738,38.598936,-120.963092
7508-KBIMB,United States,California,Jamestown,95327,9559,37.847710,-120.486589
7508-MYBOG,United States,California,Patterson,95363,15536,37.410236,-121.320337
7508-SMHXL,United States,California,San Francisco,94109,56330,37.794487,-122.422270
7511-YMXVQ,United States,California,Lynwood,90262,69850,33.923573,-118.200669
7515-LODFU,United States,California,Burney,96013,4552,40.946785,-121.719489
7516-GMHUV,United States,California,Lakeshore,93634,52,37.290606,-119.216328
7517-LDMPS,United States,California,Modesto,95356,26055,37.716186,-121.025836
7517-SAWMO,United States,California,Granada Hills,91344,48867,34.291273,-118.505104
7519-JTWQH,United States,California,Calipatria,92233,7857,33.143826,-115.497485
7520-HQWJU,United States,California,Santa Ysabel,92070,1143,33.174725,-116.743329
7521-AFHAB,United States,California,Auberry,93602,3464,36.991762,-119.242874
7521-YXVZY,United States,California,Placerville,95667,34146,38.733714,-120.795213
7524-VRLPL,United States,California,Manchester,95459,586,38.966713,-123.586412
7526-BEZQB,United States,California,Lawndale,90260,33300,33.888560,-118.351813
7526-IVLYU,United States,California,San Francisco,94108,13723,37.791998,-122.408653
7527-QNRUS,United States,California,Escondido,92027,48690,33.141265,-116.967221
7529-ZDFXI,United States,California,La Verne,91750,35530,34.144703,-117.770299
7530-HDYDS,United States,California,Lakewood,90712,30173,33.840524,-118.148403
7531-GQHME,United States,California,San Jacinto,92582,4456,33.806708,-117.020070
7534-BFESC,United States,California,San Diego,92122,34902,32.857230,-117.209774
7537-CBQUZ,United States,California,Castroville,95012,8582,36.784481,-121.759054
7537-RBWEA,United States,California,Petrolia,95558,300,40.274302,-124.210902
7538-GWHML,United States,California,Lemon Cove,93244,293,36.462671,-118.997291
7541-YLXCL,United States,California,Pomona,91767,46626,34.083086,-117.737997
7542-CYDDM,United States,California,Turlock,95382,24708,37.529656,-120.854357
7544-ZVIKX,United States,California,Roseville,95678,30614,38.759751,-121.288545
7547-EKNFS,United States,California,Caspar,95420,333,39.361283,-123.784599
7548-SEPYI,United States,California,Temecula,92592,46171,33.507255,-117.029473
7549-MYGPK,United States,California,Mountain View,94040,32143,37.380662,-122.086022
7550-WIQVA,United States,California,Rocklin,95677,21510,38.790400,-121.236973
7551-DACSP,United States,California,Hat Creek,96040,397,40.789799,-121.474529
7551-JOHTI,United States,California,Malibu,90265,19630,34.074572,-118.831181
7552-KEYGT,United States,California,Platina,96076,215,40.367964,-122.937379
7554-AKDQF,United States,California,Sierra Madre,91024,10558,34.168686,-118.057505
7554-NEWDD,United States,California,Long Beach,90815,38902,33.797638,-118.116620
7558-IMLMT,United States,California,Stanton,90680,29694,33.801869,-117.995068
7560-QJAVJ,United States,California,Biggs,95917,3169,39.457388,-121.818201
7560-QRBXH,United States,California,Woodland,95695,38547,38.719670,-121.862416
7562-GSUHK,United States,California,Jamestown,95327,9559,37.847710,-120.486589
7562-UXTPG,United States,California,Canoga Park,91303,23519,34.198290,-118.602203
7563-BIUPC,United States,California,San Diego,92122,34902,32.857230,-117.209774
7564-GHCVB,United States,California,San Simeon,93452,471,35.746484,-121.223355
7566-DSRLQ,United States,California,Rancho Cucamonga,91701,39064,34.132275,-117.611478
7567-ECMCM,United States,California,Danville,94506,19777,37.791481,-121.903253
7568-PODML,United States,California,Watsonville,95076,81141,36.931654,-121.752383
7569-NMZYQ,United States,California,Middletown,95461,7789,38.787446,-122.586750
7570-WELNY,United States,California,Sherman Oaks,91423,29387,34.146957,-118.432138
7571-YXDAD,United States,California,Davis,95618,648,38.544002,-121.685559
7572-KPVKK,United States,California,Los Altos,94024,21496,37.352911,-122.093002
7576-ASEJU,United States,California,Azusa,91702,57775,34.174493,-117.870680
7576-JMYWV,United States,California,San Martin,95046,5671,37.084697,-121.606417
7576-OYWBN,United States,California,San Mateo,94402,23393,37.556634,-122.317723
7577-SWIFR,United States,California,Glendale,91206,31297,34.162515,-118.203869
7579-KKLOE,United States,California,Earlimart,93219,9318,35.858054,-119.305858
7579-OOPEC,United States,California,Pala,92059,1831,33.384345,-117.072619
7580-UGXNC,United States,California,Culver City,90232,15195,34.019323,-118.391902
7581-EBBOU,United States,California,Volcano,95689,1273,38.481902,-120.603668
7586-ZATGZ,United States,California,Ravendale,96123,61,40.845738,-120.322219
7587-AOVVU,United States,California,Arcata,95521,19596,40.839958,-124.003757
7587-RZNME,United States,California,Valencia,91355,24977,34.439870,-118.644609
7590-VHVEG,United States,California,Los Angeles,90001,54492,33.973616,-118.249020
7593-JNWRU,United States,California,Fremont,94538,56126,37.505768,-121.962472
7593-XFKDI,United States,California,Los Angeles,90031,38415,34.085807,-118.206617
7594-LZNWR,United States,California,Sacramento,95826,38818,38.542532,-121.378826
