customer_id,satisfaction_score,cltv,customer_status,churn_score,churn_label,churn_value,churn_category,churn_reason
7905-NJMXS,4,5116,Stayed,74,No,0,Not Applicable,N/A
7905-TVXTA,4,4771,Stayed,35,No,0,Not Applicable,N/A
7908-QCBCA,1,2404,Churned,65,Yes,1,Competitor,Competitor had better devices
7909-FIOIY,5,2958,Stayed,39,No,0,Not Applicable,N/A
7912-SYRQT,2,5514,Churned,96,Yes,1,Competitor,Competitor offered more data
7916-VCCPB,3,3624,Stayed,22,No,0,Not Applicable,N/A
7919-ZODZZ,4,5289,Stayed,78,No,0,Not Applicable,N/A
7921-BEPCI,3,4515,Stayed,59,No,0,Not Applicable,N/A
7921-LMDFQ,4,6034,Stayed,77,No,0,Not Applicable,N/A
7923-IYJWY,3,5896,Stayed,60,No,0,Not Applicable,N/A
7924-GJZFI,4,4442,Stayed,50,No,0,Not Applicable,N/A
7925-PNRGI,3,3111,Stayed,77,No,0,Not Applicable,N/A
7926-IJOOU,5,5626,Joined,47,No,0,Not Applicable,N/A
7927-AUXBZ,2,4417,Churned,76,Yes,1,Attitude,Attitude of support person
7928-VJYAB,5,2004,Stayed,65,No,0,Not Applicable,N/A
7929-DMBCV,3,4741,Stayed,22,No,0,Not Applicable,N/A
7929-SKFGK,4,4280,Stayed,24,No,0,Not Applicable,N/A
7931-PXHFC,3,3818,Churned,83,Yes,1,Dissatisfaction,Poor expertise of phone support
7932-WPTDS,1,5377,Churned,73,Yes,1,Competitor,Competitor made better offer
7938-OUHIO,3,3916,Churned,72,Yes,1,Attitude,Attitude of service provider
7940-UQQUG,4,5133,Stayed,33,No,0,Not Applicable,N/A
7941-RCJOW,5,4309,Stayed,76,No,0,Not Applicable,N/A
7943-RQCHR,2,2893,Churned,83,Yes,1,Competitor,Competitor offered more data
7945-HLKEA,3,6408,Stayed,25,No,0,Not Applicable,N/A
7945-PRBVF,3,3967,Stayed,71,No,0,Not Applicable,N/A
7950-XWOVN,5,4310,Stayed,73,No,0,Not Applicable,N/A
7951-QKZPL,3,5194,Churned,77,Yes,1,Price,Long distance charges
7951-VRDVK,4,4898,Stayed,64,No,0,Not Applicable,N/A
7952-OBOYL,5,4096,Joined,53,No,0,Not Applicable,N/A
7954-MLBUN,5,2021,Stayed,64,No,0,Not Applicable,N/A
7956-XQWGU,4,5975,Stayed,25,No,0,Not Applicable,N/A
7957-RYHQD,1,3207,Churned,94,Yes,1,Price,Price too high
7963-GQRMY,2,4903,Churned,88,Yes,1,Price,Extra data charges
7963-SHNDT,3,4247,Stayed,52,No,0,Not Applicable,N/A
7964-VEXDG,3,4579,Stayed,62,No,0,Not Applicable,N/A
7964-YESJC,3,2235,Stayed,45,No,0,Not Applicable,N/A
7964-ZRKKG,5,6251,Stayed,49,No,0,Not Applicable,N/A
7966-YOTQW,4,4163,Stayed,59,No,0,Not Applicable,N/A
7967-HYCDE,5,4946,Stayed,27,No,0,Not Applicable,N/A
7968-QUXNS,4,5920,Stayed,68,No,0,Not Applicable,N/A
7969-AULMZ,3,4321,Churned,89,Yes,1,Other,Moved
7969-FFOWG,4,6312,Stayed,34,No,0,Not Applicable,N/A
7971-HLVXI,5,6202,Stayed,50,No,0,Not Applicable,N/A
7973-DZRKH,3,6204,Stayed,74,No,0,Not Applicable,N/A
7975-JMZNT,3,5453,Stayed,39,No,0,Not Applicable,N/A
7975-TZMLR,4,5029,Stayed,29,No,0,Not Applicable,N/A
7976-CICYS,4,3027,Stayed,76,No,0,Not Applicable,N/A
7977-HXJKU,3,2447,Stayed,46,No,0,Not Applicable,N/A
7978-DKUQH,5,4591,Stayed,35,No,0,Not Applicable,N/A
7979-CORPM,2,5927,Churned,67,Yes,1,Other,Don't know
7980-MHFLQ,3,5192,Stayed,67,No,0,Not Applicable,N/A
7982-VCELR,4,2807,Stayed,22,No,0,Not Applicable,N/A
7989-AWGEH,4,4810,Stayed,39,No,0,Not Applicable,N/A
7989-CHGTL,1,3448,Churned,95,Yes,1,Competitor,Competitor made better offer
7989-VCQOH,3,2065,Stayed,43,No,0,Not Applicable,N/A
7993-NQLJE,4,4634,Stayed,60,No,0,Not Applicable,N/A
7993-PYKOF,1,2587,Churned,80,Yes,1,Dissatisfaction,Network reliability
7994-UYIVZ,4,2512,Stayed,72,No,0,Not Applicable,N/A
7994-XIRTR,4,6161,Stayed,66,No,0,Not Applicable,N/A
7995-ZHHNZ,4,5904,Stayed,69,No,0,Not Applicable,N/A
7996-BPXHY,4,4734,Stayed,21,No,0,Not Applicable,N/A
7996-MHXLW,5,6141,Stayed,61,No,0,Not Applicable,N/A
7997-EASSD,3,6063,Stayed,64,No,0,Not Applicable,N/A
7998-WNZEM,4,5447,Stayed,47,No,0,Not Applicable,N/A
7998-ZLXWN,4,5184,Stayed,78,No,0,Not Applicable,N/A
8000-REIQB,2,3208,Churned,94,Yes,1,Competitor,Competitor made better offer
8003-EWNDZ,4,2066,Stayed,34,No,0,Not Applicable,N/A
8006-PYCSW,5,2051,Joined,65,No,0,Not Applicable,N/A
8007-YYPWD,5,5218,Stayed,43,No,0,Not Applicable,N/A
8008-ESFLK,3,4135,Stayed,59,No,0,Not Applicable,N/A
8008-HAWED,1,4883,Churned,82,Yes,1,Competitor,Competitor had better devices
8008-OTEZX,3,3739,Stayed,26,No,0,Not Applicable,N/A
8010-EZLOU,1,4958,Churned,76,Yes,1,Competitor,Competitor offered higher download speeds
8012-SOUDQ,4,2223,Stayed,52,No,0,Not Applicable,N/A
8015-IHCGW,4,4017,Stayed,65,No,0,Not Applicable,N/A
8016-NCFVO,4,4222,Stayed,58,No,0,Not Applicable,N/A
8016-ZMGMO,5,5572,Stayed,37,No,0,Not Applicable,N/A
8017-LXHFA,2,2740,Churned,95,Yes,1,Competitor,Competitor made better offer
8017-UVSZU,5,3359,Stayed,72,No,0,Not Applicable,N/A
8019-ENHXU,2,4624,Churned,96,Yes,1,Dissatisfaction,Network reliability
8020-BWHYL,3,4526,Churned,91,Yes,1,Competitor,Competitor offered more data
8022-BECSI,5,2203,Stayed,37,No,0,Not Applicable,N/A
8023-QHAIO,3,6035,Stayed,66,No,0,Not Applicable,N/A
8024-XNAFQ,4,5294,Stayed,56,No,0,Not Applicable,N/A
8028-PNXHQ,5,4444,Stayed,33,No,0,Not Applicable,N/A
8029-XYPWT,4,4438,Stayed,53,No,0,Not Applicable,N/A
8033-ATFAS,3,3900,Stayed,47,No,0,Not Applicable,N/A
8033-VCZGH,3,4363,Stayed,42,No,0,Not Applicable,N/A
8034-RYTVV,4,5735,Stayed,30,No,0,Not Applicable,N/A
8035-BUYVG,1,5422,Churned,67,Yes,1,Attitude,Attitude of support person
8035-PWSEV,3,4430,Stayed,76,No,0,Not Applicable,N/A
8039-ACLPL,3,4505,Stayed,52,No,0,Not Applicable,N/A
8039-EQPIM,3,5717,Stayed,44,No,0,Not Applicable,N/A
8040-MNRTF,5,3029,Joined,64,No,0,Not Applicable,N/A
8041-TMEID,4,6453,Stayed,49,No,0,Not Applicable,N/A
8042-JVNFH,3,5730,Churned,92,Yes,1,Attitude,Attitude of support person
8042-RNLKO,3,4163,Stayed,48,No,0,Not Applicable,N/A
8043-PNYSD,5,6002,Stayed,36,No,0,Not Applicable,N/A
8044-BGWPI,4,5209,Stayed,40,No,0,Not Applicable,N/A
8046-DNVTL,4,4558,Stayed,45,No,0,Not Applicable,N/A
8048-DSDFQ,5,4496,Joined,42,No,0,Not Applicable,N/A
8049-WJCLQ,4,5318,Stayed,52,No,0,Not Applicable,N/A
8050-DVOJX,4,4537,Stayed,69,No,0,Not Applicable,N/A
8050-WYBND,3,5941,Stayed,28,No,0,Not Applicable,N/A
8050-XGRVL,4,5010,Stayed,71,No,0,Not Applicable,N/A
8051-HJRLT,3,2146,Churned,82,Yes,1,Attitude,Attitude of service provider
8053-WWDRO,3,5579,Churned,67,Yes,1,Competitor,Competitor made better offer
8058-DMYRU,5,5232,Stayed,23,No,0,Not Applicable,N/A
8058-INTPH,3,2119,Churned,71,Yes,1,Competitor,Competitor made better offer
8058-JMEQO,3,3543,Churned,95,Yes,1,Competitor,Competitor made better offer
8059-UDZFY,5,4738,Stayed,58,No,0,Not Applicable,N/A
8060-HIWJJ,4,4934,Stayed,57,No,0,Not Applicable,N/A
8062-YBDOE,2,5844,Churned,78,Yes,1,Other,Don't know
8063-GBATB,1,5172,Churned,80,Yes,1,Competitor,Competitor had better devices
8063-RJYNF,1,2827,Churned,73,Yes,1,Competitor,Competitor offered higher download speeds
8064-RAVOH,4,5323,Joined,49,No,0,Not Applicable,N/A
8065-BVEPF,4,4574,Stayed,52,No,0,Not Applicable,N/A
8065-QBYTO,4,5448,Stayed,63,No,0,Not Applicable,N/A
8065-YKXKD,1,5578,Churned,69,Yes,1,Other,Don't know
8066-POXGX,3,3104,Churned,79,Yes,1,Attitude,Attitude of service provider
8067-NIOYM,5,4368,Stayed,46,No,0,Not Applicable,N/A
8069-RHUXK,3,5655,Stayed,25,No,0,Not Applicable,N/A
8069-YQQAJ,5,3448,Stayed,55,No,0,Not Applicable,N/A
8070-AAWZP,4,2525,Stayed,63,No,0,Not Applicable,N/A
8071-SBTRN,4,4240,Stayed,62,No,0,Not Applicable,N/A
8073-IJDCM,3,3830,Churned,67,Yes,1,Price,Long distance charges
8075-GXIUB,3,5601,Stayed,59,No,0,Not Applicable,N/A
8076-FEZKJ,3,5039,Stayed,80,No,0,Not Applicable,N/A
8079-XRJRS,1,6110,Churned,72,Yes,1,Dissatisfaction,Network reliability
8080-DDEMJ,2,4499,Churned,79,Yes,1,Attitude,Attitude of support person
8080-POTJR,3,2655,Stayed,78,No,0,Not Applicable,N/A
8082-GHXOP,3,5611,Stayed,24,No,0,Not Applicable,N/A
8083-YTZES,1,3622,Churned,73,Yes,1,Attitude,Attitude of support person
8084-OIVBS,4,3731,Stayed,53,No,0,Not Applicable,N/A
8085-MSNLK,3,6193,Stayed,71,No,0,Not Applicable,N/A
8086-OVPWV,1,2384,Churned,91,Yes,1,Competitor,Competitor made better offer
8087-LGYHQ,4,3475,Stayed,42,No,0,Not Applicable,N/A
8089-UZWLX,5,4113,Stayed,70,No,0,Not Applicable,N/A
8091-TTVAX,3,6432,Stayed,71,No,0,Not Applicable,N/A
8092-NLTGF,5,5398,Stayed,35,No,0,Not Applicable,N/A
8095-WANWK,5,5369,Stayed,38,No,0,Not Applicable,N/A
8096-LOIST,5,3384,Stayed,38,No,0,Not Applicable,N/A
8097-OMULG,4,5918,Stayed,24,No,0,Not Applicable,N/A
8097-VBQTZ,4,6092,Stayed,65,No,0,Not Applicable,N/A
8098-LLAZX,3,3677,Churned,85,Yes,1,Competitor,Competitor made better offer
8098-TDCBU,4,3052,Stayed,53,No,0,Not Applicable,N/A
8099-MZPUJ,3,3922,Stayed,57,No,0,Not Applicable,N/A
8100-HZZLJ,3,4205,Stayed,55,No,0,Not Applicable,N/A
8100-PNJMH,4,5228,Stayed,42,No,0,Not Applicable,N/A
8104-OSKWT,3,5906,Stayed,43,No,0,Not Applicable,N/A
8106-GWQOK,3,2187,Stayed,42,No,0,Not Applicable,N/A
8107-KNCIM,4,3771,Stayed,66,No,0,Not Applicable,N/A
8107-RZLNV,5,4634,Stayed,62,No,0,Not Applicable,N/A
8108-UXRQN,3,3443,Stayed,28,No,0,Not Applicable,N/A
8109-YUOHE,3,5025,Stayed,56,No,0,Not Applicable,N/A
8111-BKVDS,5,2164,Stayed,26,No,0,Not Applicable,N/A
8111-RKSPX,2,5668,Churned,89,Yes,1,Dissatisfaction,Service dissatisfaction
8111-SLLHI,3,4687,Churned,96,Yes,1,Attitude,Attitude of support person
8118-LSUEL,1,5507,Churned,79,Yes,1,Dissatisfaction,Product dissatisfaction
8118-TJAFG,3,2757,Stayed,60,No,0,Not Applicable,N/A
8120-JDCAM,4,3708,Stayed,44,No,0,Not Applicable,N/A
8123-QBNAZ,3,4102,Stayed,49,No,0,Not Applicable,N/A
8124-NZVGJ,3,2979,Stayed,52,No,0,Not Applicable,N/A
8125-QPFJD,4,4447,Stayed,65,No,0,Not Applicable,N/A
8128-YVJRG,1,4513,Churned,81,Yes,1,Attitude,Attitude of support person
8129-GMVGI,4,5172,Stayed,59,No,0,Not Applicable,N/A
8132-YPVBX,5,3291,Stayed,80,No,0,Not Applicable,N/A
8133-ANHHJ,4,5023,Stayed,75,No,0,Not Applicable,N/A
8138-EALND,5,4123,Stayed,29,No,0,Not Applicable,N/A
8143-ETQTI,4,4896,Stayed,78,No,0,Not Applicable,N/A
8144-DGHXP,4,4231,Stayed,53,No,0,Not Applicable,N/A
8146-QQKZH,4,4090,Stayed,78,No,0,Not Applicable,N/A
8148-BPLZQ,4,2711,Stayed,47,No,0,Not Applicable,N/A
8148-NLEGT,5,4650,Stayed,24,No,0,Not Applicable,N/A
8148-WOCMK,5,3214,Stayed,67,No,0,Not Applicable,N/A
8149-AIQCG,5,3271,Stayed,62,No,0,Not Applicable,N/A
8149-RSOUN,3,3014,Churned,78,Yes,1,Competitor,Competitor offered more data
8150-QUDFX,3,3300,Joined,64,No,0,Not Applicable,N/A
8152-UOBNY,3,5746,Stayed,59,No,0,Not Applicable,N/A
8152-VETUR,5,5406,Stayed,75,No,0,Not Applicable,N/A
8155-IBNHG,3,2325,Churned,74,Yes,1,Attitude,Attitude of support person
8158-WPEZG,4,4986,Stayed,61,No,0,Not Applicable,N/A
8160-HOWOX,4,4858,Stayed,43,No,0,Not Applicable,N/A
8161-QYMTT,5,5259,Stayed,22,No,0,Not Applicable,N/A
8164-OCKUJ,5,6325,Stayed,55,No,0,Not Applicable,N/A
8165-CBKXO,3,5748,Stayed,46,No,0,Not Applicable,N/A
8165-ZJRNM,5,4923,Stayed,67,No,0,Not Applicable,N/A
8166-ORCHU,4,4414,Stayed,21,No,0,Not Applicable,N/A
8166-ZZTFS,3,4400,Churned,94,Yes,1,Attitude,Attitude of support person
8167-GJLRN,4,3108,Joined,55,No,0,Not Applicable,N/A
8168-UQWWF,3,5674,Churned,70,Yes,1,Competitor,Competitor offered more data
8169-SAEJD,3,4162,Stayed,28,No,0,Not Applicable,N/A
8173-RXAYP,4,4642,Stayed,42,No,0,Not Applicable,N/A
8174-LNWMW,5,5581,Stayed,46,No,0,Not Applicable,N/A
8174-TBVCF,3,5072,Stayed,71,No,0,Not Applicable,N/A
8178-EYZUO,1,3378,Churned,70,Yes,1,Price,Extra data charges
8180-AKMJV,5,5825,Joined,45,No,0,Not Applicable,N/A
8181-YHCMF,4,4864,Stayed,24,No,0,Not Applicable,N/A
8182-BJDSI,1,2468,Churned,90,Yes,1,Attitude,Attitude of service provider
8182-PNAGI,1,3624,Churned,67,Yes,1,Price,Extra data charges
8183-ONMXC,3,2176,Churned,87,Yes,1,Competitor,Competitor made better offer
8184-WMOFI,3,5327,Stayed,56,No,0,Not Applicable,N/A
8185-UPYBR,1,5838,Churned,88,Yes,1,Dissatisfaction,Product dissatisfaction
8189-DUKMV,5,3233,Stayed,80,No,0,Not Applicable,N/A
8189-HBVRW,3,5249,Stayed,20,No,0,Not Applicable,N/A
8189-XRIKE,4,5936,Stayed,52,No,0,Not Applicable,N/A
8190-ZTQFB,5,5622,Stayed,59,No,0,Not Applicable,N/A
8191-XWSZG,4,5186,Stayed,35,No,0,Not Applicable,N/A
8194-PEEBY,4,4158,Stayed,68,No,0,Not Applicable,N/A
8197-BFWVU,3,5197,Stayed,28,No,0,Not Applicable,N/A
8198-RKSZG,3,5772,Stayed,26,No,0,Not Applicable,N/A
8199-ZLLSA,1,6255,Churned,91,Yes,1,Competitor,Competitor had better devices
8200-KLNYW,4,5733,Stayed,36,No,0,Not Applicable,N/A
8200-LGKSR,3,5350,Stayed,73,No,0,Not Applicable,N/A
8201-AAXCB,4,3192,Stayed,75,No,0,Not Applicable,N/A
8203-XJZRC,3,5384,Joined,57,No,0,Not Applicable,N/A
8204-TIFGJ,3,3630,Stayed,43,No,0,Not Applicable,N/A
8204-YJCLA,3,4886,Stayed,68,No,0,Not Applicable,N/A
8205-MQUGY,3,3582,Stayed,37,No,0,Not Applicable,N/A
8205-OTCHB,3,3099,Churned,66,Yes,1,Dissatisfaction,Network reliability
8205-VSLRB,3,6252,Stayed,23,No,0,Not Applicable,N/A
8207-DMRVL,3,6158,Stayed,51,No,0,Not Applicable,N/A
8207-VVMYB,4,6170,Stayed,76,No,0,Not Applicable,N/A
8208-EUMTE,4,2136,Stayed,40,No,0,Not Applicable,N/A
8212-CRQXP,3,2640,Stayed,80,No,0,Not Applicable,N/A
8212-DJRCH,4,4014,Stayed,66,No,0,Not Applicable,N/A
8213-TAZPM,4,5874,Stayed,46,No,0,Not Applicable,N/A
8215-NGSPE,3,3413,Stayed,46,No,0,Not Applicable,N/A
8216-AZUUZ,5,3265,Stayed,76,No,0,Not Applicable,N/A
8217-QYOHV,4,4545,Stayed,22,No,0,Not Applicable,N/A
8218-FFJDS,3,6114,Stayed,27,No,0,Not Applicable,N/A
8219-VYBVI,4,4295,Stayed,55,No,0,Not Applicable,N/A
8220-OCUFY,4,4870,Stayed,25,No,0,Not Applicable,N/A
8221-EQDGL,3,4355,Stayed,79,No,0,Not Applicable,N/A
8221-HVAYI,3,3945,Stayed,61,No,0,Not Applicable,N/A
8224-DWCKX,4,5159,Stayed,38,No,0,Not Applicable,N/A
8224-IVVPA,3,4472,Stayed,79,No,0,Not Applicable,N/A
8224-KDLKN,4,4275,Stayed,41,No,0,Not Applicable,N/A
8224-UAXBZ,3,5137,Stayed,41,No,0,Not Applicable,N/A
8225-BTJAU,1,3856,Churned,87,Yes,1,Competitor,Competitor had better devices
8226-BXGES,3,5519,Stayed,67,No,0,Not Applicable,N/A
8229-BUJHX,4,4941,Stayed,62,No,0,Not Applicable,N/A
8229-MYEJZ,4,5765,Stayed,47,No,0,Not Applicable,N/A
8229-TNIQA,2,3443,Churned,91,Yes,1,Other,Don't know
8231-BSWXX,4,5466,Stayed,38,No,0,Not Applicable,N/A
8232-CTLKO,3,5979,Stayed,80,No,0,Not Applicable,N/A
8232-UTFOZ,4,4328,Stayed,59,No,0,Not Applicable,N/A
8234-GSZYK,4,3881,Stayed,51,No,0,Not Applicable,N/A
8237-ULIXL,3,4067,Stayed,78,No,0,Not Applicable,N/A
8241-JUIQO,4,4559,Stayed,26,No,0,Not Applicable,N/A
8242-JSVBO,4,4300,Stayed,65,No,0,Not Applicable,N/A
8242-PDSGJ,3,5840,Stayed,60,No,0,Not Applicable,N/A
8242-SOQUO,4,2660,Stayed,54,No,0,Not Applicable,N/A
8245-UMPYT,3,2688,Churned,80,Yes,1,Dissatisfaction,Poor expertise of phone support
8246-SHFGA,3,2842,Stayed,78,No,0,Not Applicable,N/A
8249-THVEC,4,4025,Stayed,73,No,0,Not Applicable,N/A
8250-ZNGGW,4,3662,Stayed,35,No,0,Not Applicable,N/A
8257-RZAHR,1,4049,Churned,86,Yes,1,Competitor,Competitor offered more data
8258-GSTJK,1,3128,Churned,96,Yes,1,Competitor,Competitor had better devices
8259-DZLIZ,4,4954,Stayed,36,No,0,Not Applicable,N/A
8259-NFJTV,3,5996,Stayed,45,No,0,Not Applicable,N/A
8260-NGFNY,2,3196,Churned,82,Yes,1,Other,Don't know
8261-GWDBQ,3,4734,Stayed,77,No,0,Not Applicable,N/A
8262-COGGB,3,5384,Joined,48,No,0,Not Applicable,N/A
8263-JQAIK,3,5573,Churned,77,Yes,1,Competitor,Competitor offered more data
8263-OKETD,5,3265,Stayed,29,No,0,Not Applicable,N/A
8263-QMNTJ,3,5890,Stayed,58,No,0,Not Applicable,N/A
8265-HKSOW,4,4505,Stayed,57,No,0,Not Applicable,N/A
8266-VBFQL,3,3314,Stayed,35,No,0,Not Applicable,N/A
8267-KFGYD,3,3389,Joined,32,No,0,Not Applicable,N/A
8267-ZNYVZ,1,3824,Churned,81,Yes,1,Attitude,Attitude of service provider
8268-YDIXR,3,4778,Stayed,56,No,0,Not Applicable,N/A
8270-RKSAP,3,3198,Stayed,37,No,0,Not Applicable,N/A
8272-ONJLV,5,5527,Stayed,41,No,0,Not Applicable,N/A
8276-MQBYC,2,6204,Churned,81,Yes,1,Price,Long distance charges
8277-RVRSV,4,4501,Stayed,73,No,0,Not Applicable,N/A
8280-MQRQN,3,2806,Churned,69,Yes,1,Dissatisfaction,Network reliability
8285-ABVLB,4,4311,Stayed,79,No,0,Not Applicable,N/A
8286-AFUYI,4,5092,Joined,35,No,0,Not Applicable,N/A
8290-YWKHZ,3,5247,Churned,90,Yes,1,Competitor,Competitor made better offer
8292-FRFZQ,4,3445,Stayed,67,No,0,Not Applicable,N/A
8292-ITGYJ,4,3043,Stayed,67,No,0,Not Applicable,N/A
8292-TYSPY,2,4539,Churned,73,Yes,1,Competitor,Competitor offered more data
8294-UIMBA,5,4584,Stayed,68,No,0,Not Applicable,N/A
8295-FHIVV,5,5873,Stayed,56,No,0,Not Applicable,N/A
8295-KMENE,4,5978,Stayed,27,No,0,Not Applicable,N/A
8305-VHZBZ,1,4325,Churned,92,Yes,1,Price,Long distance charges
8309-IEYJD,4,2576,Joined,25,No,0,Not Applicable,N/A
8309-PPCED,4,6030,Stayed,55,No,0,Not Applicable,N/A
8311-UEUAB,3,5420,Stayed,69,No,0,Not Applicable,N/A
8313-AFGBW,4,4795,Stayed,51,No,0,Not Applicable,N/A
8313-KTIHG,3,5281,Stayed,58,No,0,Not Applicable,N/A
8313-NDOIA,5,5813,Stayed,61,No,0,Not Applicable,N/A
8314-DPQHL,4,5535,Stayed,47,No,0,Not Applicable,N/A
8314-HTWVE,3,3973,Stayed,60,No,0,Not Applicable,N/A
8316-BBQAY,3,6251,Stayed,74,No,0,Not Applicable,N/A
8317-BVKSO,5,5728,Stayed,32,No,0,Not Applicable,N/A
8318-LCNBW,3,5638,Stayed,43,No,0,Not Applicable,N/A
8319-QBEHW,4,2715,Stayed,74,No,0,Not Applicable,N/A
8325-QRPZR,3,4216,Stayed,50,No,0,Not Applicable,N/A
8327-LZKAS,2,4423,Churned,93,Yes,1,Dissatisfaction,Service dissatisfaction
8327-WKMIE,5,4422,Stayed,65,No,0,Not Applicable,N/A
8328-SKJNO,3,5230,Stayed,43,No,0,Not Applicable,N/A
8329-GWVPJ,5,4539,Stayed,64,No,0,Not Applicable,N/A
8329-IBCTI,3,5881,Churned,91,Yes,1,Competitor,Competitor made better offer
8329-UTMVM,4,3104,Stayed,31,No,0,Not Applicable,N/A
8331-ZXFOE,3,5395,Stayed,42,No,0,Not Applicable,N/A
8332-OSJDW,4,3277,Stayed,65,No,0,Not Applicable,N/A
8336-TAVKX,3,4032,Stayed,71,No,0,Not Applicable,N/A
8337-MSSXB,2,3677,Churned,74,Yes,1,Attitude,Attitude of service provider
8337-UPOAQ,2,5124,Churned,76,Yes,1,Competitor,Competitor made better offer
8338-QIUNR,3,4397,Stayed,49,No,0,Not Applicable,N/A
8344-WFMFH,4,4738,Stayed,56,No,0,Not Applicable,N/A
8345-MVDYC,3,5937,Stayed,41,No,0,Not Applicable,N/A
8347-GDTMP,3,5113,Stayed,78,No,0,Not Applicable,N/A
8348-HFYIV,3,5775,Churned,90,Yes,1,Dissatisfaction,Limited range of services
8348-JLBUG,3,4270,Stayed,34,No,0,Not Applicable,N/A
8350-NYMVI,3,3618,Stayed,42,No,0,Not Applicable,N/A
8356-WUAOJ,5,5669,Joined,63,No,0,Not Applicable,N/A
8357-EQXFO,2,3077,Churned,92,Yes,1,Competitor,Competitor made better offer
8361-LBRDI,3,6190,Stayed,51,No,0,Not Applicable,N/A
8361-LTMKD,2,5839,Churned,77,Yes,1,Competitor,Competitor made better offer
8364-TRMMK,1,2876,Churned,76,Yes,1,Dissatisfaction,Lack of self-service on Website
8372-JUXUI,1,2814,Churned,93,Yes,1,Competitor,Competitor had better devices
8374-UULRV,4,5965,Stayed,33,No,0,Not Applicable,N/A
8374-XGEJJ,1,3123,Churned,87,Yes,1,Dissatisfaction,Product dissatisfaction
8375-DKEBR,1,3438,Churned,96,Yes,1,Competitor,Competitor had better devices
8375-KVTHK,4,5757,Stayed,39,No,0,Not Applicable,N/A
8378-LKJAF,3,3738,Stayed,34,No,0,Not Applicable,N/A
8380-MQINP,5,5153,Stayed,36,No,0,Not Applicable,N/A
8380-PEFPE,1,2377,Churned,93,Yes,1,Competitor,Competitor had better devices
8382-SHQEH,1,2656,Churned,85,Yes,1,Price,Long distance charges
8383-SGHJU,3,2853,Stayed,38,No,0,Not Applicable,N/A
8384-FZBJK,3,6351,Stayed,48,No,0,Not Applicable,N/A
8387-MOJJT,1,5396,Churned,82,Yes,1,Competitor,Competitor made better offer
8387-UGUSU,4,3591,Stayed,59,No,0,Not Applicable,N/A
8388-DMKAE,5,2653,Stayed,37,No,0,Not Applicable,N/A
8388-FYNPZ,3,2401,Stayed,51,No,0,Not Applicable,N/A
8390-FESFV,4,5466,Stayed,61,No,0,Not Applicable,N/A
8393-DLHGA,1,2241,Churned,68,Yes,1,Competitor,Competitor offered more data
8393-JMVMB,3,2133,Joined,48,No,0,Not Applicable,N/A
8395-ETZKQ,3,5443,Stayed,51,No,0,Not Applicable,N/A
8397-MVTAZ,3,2568,Churned,72,Yes,1,Other,Poor expertise of online support
8398-TBIYD,3,4520,Stayed,78,No,0,Not Applicable,N/A
8399-YNDCH,1,4716,Churned,70,Yes,1,Competitor,Competitor had better devices
8400-WZICQ,3,4149,Stayed,61,No,0,Not Applicable,N/A
8401-EMUWF,3,4701,Stayed,36,No,0,Not Applicable,N/A
8402-EIVQS,3,4078,Stayed,31,No,0,Not Applicable,N/A
8402-OOOHJ,5,5918,Stayed,59,No,0,Not Applicable,N/A
8404-FYDIB,3,4469,Stayed,54,No,0,Not Applicable,N/A
8404-GFGCZ,4,4552,Stayed,44,No,0,Not Applicable,N/A
8404-VIOMB,4,4165,Stayed,57,No,0,Not Applicable,N/A
8404-VLQFB,3,4667,Stayed,59,No,0,Not Applicable,N/A
8405-IGQFX,3,4039,Stayed,45,No,0,Not Applicable,N/A
8406-LNMHF,4,5295,Stayed,61,No,0,Not Applicable,N/A
8409-WQJUX,3,4458,Stayed,24,No,0,Not Applicable,N/A
8410-BGQXN,5,4402,Stayed,54,No,0,Not Applicable,N/A
8413-VONUO,3,5332,Churned,82,Yes,1,Dissatisfaction,Limited range of services
8413-YNHNV,3,6487,Stayed,55,No,0,Not Applicable,N/A
8414-MYSHR,1,2834,Churned,78,Yes,1,Dissatisfaction,Network reliability
8414-OOEEL,4,4285,Stayed,66,No,0,Not Applicable,N/A
8417-FMLZI,1,4242,Churned,91,Yes,1,Dissatisfaction,Product dissatisfaction
8417-GSODA,4,5116,Stayed,26,No,0,Not Applicable,N/A
8421-WZOOW,3,4912,Stayed,23,No,0,Not Applicable,N/A
8429-XIBUM,1,4694,Churned,77,Yes,1,Price,Extra data charges
8430-TWCBX,3,4074,Stayed,50,No,0,Not Applicable,N/A
8433-WPJTV,3,5669,Stayed,75,No,0,Not Applicable,N/A
8433-WXGNA,1,4676,Churned,82,Yes,1,Other,Don't know
8434-PNQZX,4,3192,Stayed,30,No,0,Not Applicable,N/A
8434-VGEQQ,4,4446,Stayed,36,No,0,Not Applicable,N/A
8436-BJUMM,3,2404,Churned,84,Yes,1,Competitor,Competitor offered higher download speeds
8439-LTUGF,4,4802,Stayed,53,No,0,Not Applicable,N/A
8441-SHIPE,3,5183,Stayed,34,No,0,Not Applicable,N/A
8443-WVPSS,1,4243,Churned,69,Yes,1,Dissatisfaction,Service dissatisfaction
8443-ZRDBZ,1,3685,Churned,75,Yes,1,Price,Long distance charges
8444-WRIDW,2,5011,Churned,79,Yes,1,Attitude,Attitude of support person
8445-DNBAE,4,5523,Joined,61,No,0,Not Applicable,N/A
