customer_id,contract,paperless_billing,payment_method,monthly_ charges,avg_monthly_long_distance_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue
7064-JHXCE,Two Year,No,Credit card (automatic),20.05,20.96,1263.9,0,0,1299.52,2563.42
7065-YUNRY,Month-to-Month,Yes,Mailed check,45.3,39.94,45.3,0,0,39.94,85.24
7067-KSAZT,One Year,Yes,Electronic check,106.25,18.69,6979.8,0,0,1214.85,8194.65
7072-MBHEV,Month-to-Month,Yes,Credit card (automatic),78.1,17.66,864.85,0,0,194.26,1059.11
7073-QETQY,One Year,Yes,Electronic check,20.35,45.03,1359.5,0,0,2971.98,4331.48
7074-IEVOJ,Month-to-Month,Yes,Electronic check,79.4,41.9,205.05,0,0,125.7,330.75
7074-STDCN,Month-to-Month,Yes,Electronic check,40.6,0,1494.5,0,0,0,1494.5
7075-BNDVQ,Month-to-Month,No,Mailed check,35,0,135.75,0,50,0,185.75
7077-XJMET,Month-to-Month,Yes,Electronic check,74.15,49.39,741.4,0,0,592.68,1334.08
7078-NVFAM,Month-to-Month,Yes,Electronic check,35.15,0,1051.05,0,0,0,1051.05
7079-QRCBC,Month-to-Month,Yes,Electronic check,98.75,37.69,2407.3,0,0,904.56,3311.86
7080-TNUWP,One Year,Yes,Bank transfer (automatic),95,31.13,6602.9,0,0,2179.1,8782
7083-MIOPC,Two Year,No,Credit card (automatic),20.25,42.36,1566.9,0,0,3049.92,4616.82
7083-YNSKY,Month-to-Month,Yes,Credit card (automatic),25.4,45.84,399.6,0,0,687.6,1087.2
7088-FBAWU,Month-to-Month,No,Mailed check,74.55,44.9,1215.8,0,0,763.3,1979.1
7089-IVVAZ,Month-to-Month,Yes,Bank transfer (automatic),103.35,19.68,847.3,0,0,157.44,1004.74
7089-RKVSZ,One Year,No,Mailed check,24.4,23.18,203.95,0,0,185.44,389.39
7089-XXAYG,One Year,Yes,Credit card (automatic),38.1,0,970.4,0,100,0,1070.4
7094-MSZAO,Month-to-Month,Yes,Credit card (automatic),20.05,13.83,218.5,0,0,138.3,356.8
7096-UCLNH,Month-to-Month,No,Mailed check,20.05,11.1,20.05,0,0,11.1,31.15
7096-ZNBZI,Two Year,No,Credit card (automatic),26.45,22.22,1914.5,0,0,1599.84,3514.34
7100-FQPRV,One Year,Yes,Credit card (automatic),71.9,48.1,3173.35,0,0,2068.3,5241.65
7101-HRBLJ,Two Year,Yes,Bank transfer (automatic),83.7,16.05,6096.9,0,0,1155.6,7252.5
7102-JJVTX,One Year,No,Mailed check,48.6,30.07,422.3,20.45,0,270.63,672.48
7103-IPXPJ,One Year,No,Electronic check,99.4,26.06,5059.75,0,0,1303,6362.75
7103-ZGVNT,One Year,No,Credit card (automatic),73.7,7.84,4885.85,0,0,540.96,5426.81
7105-BENQF,One Year,No,Mailed check,64.85,43.69,950.75,0,0,655.35,1606.1
7105-MXJLL,One Year,No,Mailed check,60.7,17.12,1597.4,0,0,445.12,2042.52
7107-UBYKY,Month-to-Month,Yes,Electronic check,25.75,24.76,882.55,0,0,866.6,1749.15
7108-DGVUU,One Year,No,Bank transfer (automatic),71.7,30.3,1497.05,0,100,636.3,2233.35
7109-CQYUZ,Two Year,Yes,Mailed check,89.25,6.8,4652.4,0,0,353.6,5006
7109-MFBYV,Month-to-Month,No,Electronic check,45.45,29.07,1233.15,0,0,755.82,1988.97
7110-BDTWG,Two Year,Yes,Electronic check,47.05,0,3263.6,0,0,0,3263.6
7112-OPOTK,Month-to-Month,No,Electronic check,68.25,28.84,2171.15,0,0,951.72,3122.87
7113-HIPFI,Two Year,No,Mailed check,65.85,26.91,4097.05,0,0,1776.06,5873.11
7114-AEOZE,Two Year,No,Bank transfer (automatic),19.85,31.12,1128.1,0,0,1867.2,2995.3
7115-IRDHS,Two Year,No,Bank transfer (automatic),24.65,24.42,1830.05,0,0,1758.24,3588.29
7120-RFMVS,Month-to-Month,No,Electronic check,84.5,6.89,84.5,0,0,6.89,91.39
7123-WQUHX,One Year,No,Bank transfer (automatic),95,3.95,3605.6,0,0,150.1,3755.7
7124-UGSUR,One Year,Yes,Credit card (automatic),104.4,35.11,6405,0,0,2141.71,8546.71
7126-RBHSD,Month-to-Month,No,Electronic check,78.9,21.15,1348.95,0,0,359.55,1708.5
7128-GGCNO,Month-to-Month,No,Bank transfer (automatic),72.8,41.1,3249.4,0,0,1890.6,5140
7129-ACFOG,Month-to-Month,Yes,Electronic check,53.8,49.4,283.95,0,10,247,540.95
7129-AZJDE,One Year,Yes,Bank transfer (automatic),78.95,3.54,2647.2,0,0,120.36,2767.56
7129-CAKJW,Month-to-Month,No,Bank transfer (automatic),80.05,44.96,1345.65,0,0,764.32,2109.97
7130-CTCUS,Two Year,Yes,Bank transfer (automatic),54.55,35.53,825.1,0,0,568.48,1393.58
7130-VTEWQ,Month-to-Month,Yes,Electronic check,75.75,13.8,606.25,0,0,110.4,716.65
7130-YXBRO,Month-to-Month,Yes,Bank transfer (automatic),111.45,22.36,5315.1,0,0,1073.28,6388.38
7131-ZQZNK,Two Year,No,Credit card (automatic),59.85,0,3590.2,0,0,0,3590.2
7133-VBDCG,Month-to-Month,Yes,Bank transfer (automatic),79.85,26.81,2015.35,0,0,670.25,2685.6
7134-HBPBS,Two Year,Yes,Bank transfer (automatic),108.1,26.87,7774.05,0,0,1934.64,9708.69
7134-MJPDY,One Year,Yes,Credit card (automatic),102.85,11.63,6976.75,0,60,767.58,7804.33
7136-IHZJA,Month-to-Month,Yes,Mailed check,71.35,29.14,2847.2,0,0,1165.6,4012.8
7136-RVDTZ,One Year,Yes,Electronic check,45.25,0,3264.45,0,0,0,3264.45
7137-NAXML,One Year,No,Bank transfer (automatic),20.15,26.37,405.6,0,0,606.51,1012.11
7137-RYLPP,Month-to-Month,Yes,Electronic check,85.7,46.61,3171.15,0,0,1724.57,4895.72
7138-GIRSH,Two Year,No,Bank transfer (automatic),69.5,27.04,3418.2,5.73,0,1352,4764.47
7139-JZFVG,Two Year,No,Bank transfer (automatic),60.5,43.24,3694.45,0,0,2594.4,6288.85
7140-ADSMJ,Month-to-Month,Yes,Credit card (automatic),20.45,35.21,162.3,0,0,281.68,443.98
7142-HVGBG,Month-to-Month,Yes,Electronic check,103,17.43,4414.3,0,0,749.49,5163.79
7143-BQIBA,Month-to-Month,No,Bank transfer (automatic),62.25,7.65,612.95,0,0,76.5,689.45
7145-FEJWU,Month-to-Month,Yes,Electronic check,105.3,16.96,1275.65,0,0,203.52,1479.17
7147-AYBAA,Month-to-Month,Yes,Mailed check,70.35,28.84,2552.9,0,0,1067.08,3619.98
7148-XZPHA,Month-to-Month,No,Electronic check,79.4,13.45,4238.45,0,0,739.75,4978.2
7153-CHRBV,One Year,Yes,Mailed check,59.3,18.85,3274.35,0,0,1074.45,4348.8
7153-OANIO,Month-to-Month,No,Electronic check,69.95,27.58,69.95,0,0,27.58,97.53
7156-MHUGY,Month-to-Month,Yes,Electronic check,90.5,26.11,1201.15,29.84,140,339.43,1650.74
7156-MXBJE,One Year,No,Credit card (automatic),85.1,2.49,3662.25,0,30,107.07,3799.32
7157-SMCFK,Two Year,No,Mailed check,19.75,15.02,1124.2,0,0,916.22,2040.42
7159-FVYPK,Month-to-Month,Yes,Bank transfer (automatic),69.15,24.28,235,0,0,72.84,307.84
7159-NOKYQ,Two Year,Yes,Electronic check,93.15,17.4,6368.2,0,90,1165.8,7624
7161-DFHUF,Two Year,No,Mailed check,23.85,21.19,1672.1,0,0,1504.49,3176.59
7162-WPHPM,Two Year,No,Credit card (automatic),71.6,40.57,4230.25,45.54,0,2353.06,6537.77
7163-OCEQI,One Year,Yes,Mailed check,78.65,36.15,1663.75,0,0,795.3,2459.05
7164-BPTUT,Two Year,No,Mailed check,89.55,9.36,5012.35,30.45,0,533.52,5515.42
7167-PCEYD,Two Year,Yes,Mailed check,19.8,4.72,1311.3,0,0,316.24,1627.54
7168-HDQHG,Month-to-Month,No,Bank transfer (automatic),19.2,20.57,702.9,0,0,740.52,1443.42
7169-YWAMK,Two Year,No,Bank transfer (automatic),68.4,15.96,4855.35,0,0,1149.12,6004.47
7173-TETGO,Two Year,No,Bank transfer (automatic),78.5,32.37,5602.25,0,0,2330.64,7932.89
7175-NTIXE,Month-to-Month,Yes,Credit card (automatic),76.15,21.67,1992.95,0,0,541.75,2534.7
7176-WIONM,Month-to-Month,Yes,Bank transfer (automatic),49.85,0,617.15,0,0,0,617.15
7176-WRTNX,Two Year,Yes,Bank transfer (automatic),114.95,14.63,7711.25,0,0,1024.1,8735.35
7180-PISOG,Month-to-Month,Yes,Electronic check,74.5,36.44,74.5,0,0,36.44,110.94
7181-BQYBV,Month-to-Month,Yes,Electronic check,102.45,25.88,102.45,0,0,25.88,128.33
7181-OQCUT,Month-to-Month,No,Mailed check,103.85,15.89,2215,0,0,333.69,2548.69
7182-OVLBJ,Two Year,Yes,Bank transfer (automatic),101.15,28.64,6638.35,0,30,1775.68,8444.03
7184-LRUUR,One Year,No,Bank transfer (automatic),65.25,1.74,1441.8,0,0,38.28,1480.08
7188-CBBBA,One Year,Yes,Electronic check,95.5,27.68,6153.85,0,80,1799.2,8033.05
7190-XHTWJ,One Year,No,Mailed check,19.3,32.63,755.5,0,0,1239.94,1995.44
7191-ADRGF,Two Year,No,Bank transfer (automatic),54.3,0,2390.45,0,0,0,2390.45
7196-LIWRH,Two Year,No,Mailed check,19.55,7.35,124.45,0,0,44.1,168.55
7197-VOJMM,Two Year,Yes,Credit card (automatic),69.2,47.46,4671.65,0,0,3179.82,7851.47
7198-GLXTC,Month-to-Month,No,Electronic check,79,48.66,143.65,0,0,97.32,240.97
7203-OYKCT,One Year,Yes,Electronic check,104.95,33.93,7544.3,25.42,0,2442.96,9961.84
7205-BAIAD,Two Year,Yes,Bank transfer (automatic),20.6,22.89,827.3,0,0,915.6,1742.9
7206-GZCDC,Month-to-Month,Yes,Electronic check,69.25,29.68,69.25,0,0,29.68,98.93
7206-PQBBZ,Two Year,Yes,Electronic check,70.2,24.42,834.7,0,0,268.62,1103.32
7207-RMRDB,Month-to-Month,Yes,Electronic check,105.5,34.14,6985.65,0,0,2219.1,9204.75
7208-PSIHR,Two Year,Yes,Bank transfer (automatic),104.3,5.46,7188.5,0,30,382.2,7600.7
7209-JCUDS,Month-to-Month,Yes,Electronic check,94.9,40.22,1048.85,0,0,402.2,1451.05
7216-EWTRS,Month-to-Month,Yes,Electronic check,100.8,17.35,100.8,0,0,17.35,118.15
7216-KAOID,One Year,No,Bank transfer (automatic),19.5,39.53,798.2,0,0,1620.73,2418.93
7217-JYHOQ,Month-to-Month,Yes,Credit card (automatic),70.3,44.57,1706.45,0,0,1069.68,2776.13
7218-HKQFK,Month-to-Month,Yes,Electronic check,94.2,18.79,167.5,0,0,37.58,205.08
7219-TLZHO,Month-to-Month,No,Mailed check,20.85,39.89,62.9,0,0,159.56,222.46
7225-CBZPL,Two Year,Yes,Electronic check,94.8,46.44,1563.9,0,0,789.48,2353.38
7225-IILWY,Two Year,No,Mailed check,25.75,26.83,1686.15,0,0,1824.44,3510.59
7228-OMTPN,Month-to-Month,Yes,Electronic check,88.45,49.14,370.65,0,0,196.56,567.21
7228-PAQPD,One Year,No,Credit card (automatic),59.1,34.01,772.85,0,0,476.14,1248.99
7233-DRTRF,Month-to-Month,Yes,Electronic check,102.4,17.75,6444.05,0,0,1118.25,7562.3
7233-IOQNP,Month-to-Month,No,Bank transfer (automatic),34,0,1505.35,49.22,0,0,1456.13
7233-PAHHL,Two Year,Yes,Mailed check,84,6.22,5714.25,0,0,410.52,6124.77
7234-FECYN,Month-to-Month,No,Electronic check,101.35,43.98,780.5,0,0,351.84,1132.34
7234-KMNRQ,Month-to-Month,No,Mailed check,19,8.38,73.45,0,0,33.52,106.97
7235-NXZCP,Month-to-Month,Yes,Mailed check,74.85,45.41,156.4,0,0,90.82,247.22
7239-HZZCX,Month-to-Month,No,Mailed check,19.75,29.33,19.75,0,0,29.33,49.08
7240-ETPTR,Month-to-Month,Yes,Electronic check,48.75,0,442.2,0,10,0,452.2
7240-FQLHE,Month-to-Month,No,Bank transfer (automatic),99.75,25.27,1836.25,0,0,454.86,2291.11
7241-AJHFS,Month-to-Month,No,Bank transfer (automatic),87.65,6.2,2766.4,47.87,150,198.4,3066.93
7242-EDTYC,Two Year,No,Bank transfer (automatic),19.55,14.37,819.95,0,0,632.28,1452.23
7242-QZLXF,Month-to-Month,Yes,Electronic check,25.3,0,25.3,0,10,0,35.3
7243-LCGGZ,Month-to-Month,No,Mailed check,20.9,10.21,20.9,0,0,10.21,31.11
7244-KXYZN,One Year,No,Credit card (automatic),20.45,5.98,527.35,0,0,143.52,670.87
7244-QWYHG,One Year,Yes,Bank transfer (automatic),44.45,0,2188.45,0,0,0,2188.45
7245-JMTTQ,One Year,Yes,Electronic check,111.5,43.79,5703.25,0,0,2233.29,7936.54
7245-NIIWQ,Month-to-Month,Yes,Electronic check,69.85,34.76,199.85,0,0,104.28,304.13
7246-ZGQDF,Month-to-Month,No,Electronic check,54.5,33.21,54.5,0,0,33.21,87.71
7247-XOZPB,One Year,No,Bank transfer (automatic),77.4,47.55,4155.95,0,0,2520.15,6676.1
7248-VZQLC,Month-to-Month,Yes,Bank transfer (automatic),85.2,16.83,3969.35,0,0,791.01,4760.36
7249-WBIYX,Month-to-Month,Yes,Electronic check,85.6,30.1,813.85,0,0,301,1114.85
7250-EQKIY,Month-to-Month,No,Mailed check,50.45,9.73,50.45,0,0,9.73,60.18
7251-LJBQN,One Year,Yes,Credit card (automatic),103.75,28.54,4188.4,0,0,1141.6,5330
7251-XFOIL,Month-to-Month,No,Mailed check,89.2,14.52,5500.6,0,0,885.72,6386.32
7252-NTGSS,Month-to-Month,No,Mailed check,45.15,42.34,45.15,0,0,42.34,87.49
7253-UVNDW,Two Year,No,Credit card (automatic),54.35,45.2,2460.15,0,0,2079.2,4539.35
7254-IQWOZ,Month-to-Month,Yes,Electronic check,69.65,28.7,69.65,0,0,28.7,98.35
7255-SSFBC,Two Year,Yes,Bank transfer (automatic),112.25,11.66,8041.65,0,0,839.52,8881.17
7266-GSSJX,Month-to-Month,Yes,Electronic check,20.45,16.67,250.8,0,0,183.37,434.17
7267-FRMJW,Two Year,No,Mailed check,20.1,4.57,486.05,0,0,114.25,600.3
7268-IGMFD,Two Year,No,Bank transfer (automatic),93.9,1.92,1743.9,0,0,34.56,1778.46
7268-WNTCP,Two Year,No,Bank transfer (automatic),20.45,1.87,1297.35,0,0,115.94,1413.29
7269-JISCY,One Year,No,Bank transfer (automatic),45.05,33.6,2462.6,0,0,1848,4310.6
7270-BDIOA,Month-to-Month,Yes,Electronic check,90,12.19,1993.8,0,0,268.18,2261.98
7271-AJDTL,Month-to-Month,Yes,Credit card (automatic),94.45,34.61,5073.1,0,0,1903.55,6976.65
7272-QDCKA,One Year,No,Electronic check,100.2,12.36,2688.45,42.64,0,346.08,2991.89
7273-TEFQD,Month-to-Month,Yes,Electronic check,41.15,0,132.2,0,0,0,132.2
7274-CGTOD,Two Year,Yes,Bank transfer (automatic),43.7,0,2618.3,0,0,0,2618.3
7274-RTAPZ,Month-to-Month,Yes,Electronic check,90.55,7.15,90.55,0,0,7.15,97.7
7277-KAMWT,Two Year,No,Credit card (automatic),20,1.61,268.45,0,0,20.93,289.38
7277-OZCGZ,Month-to-Month,Yes,Electronic check,89.05,6,1886.25,0,0,132,2018.25
7278-CKDNC,Two Year,Yes,Electronic check,80.5,46.13,2088.45,0,0,1107.12,3195.57
7279-BUYWN,Month-to-Month,Yes,Electronic check,113.2,27.95,4689.5,0,0,1145.95,5835.45
7279-NMVJC,One Year,No,Bank transfer (automatic),19.9,25.62,323.15,0,0,435.54,758.69
7284-BUYEC,Month-to-Month,Yes,Credit card (automatic),50.95,0,229.4,0,0,0,229.4
7284-ZZLOH,Two Year,No,Credit card (automatic),53.3,43.27,2296.25,0,90,1947.15,4333.4
7285-KLOTR,One Year,No,Electronic check,78.85,25.09,876.75,0,0,301.08,1177.83
7291-CDTMJ,Month-to-Month,Yes,Bank transfer (automatic),19.65,13.85,19.65,0,0,13.85,33.5
7293-LSCDV,Two Year,Yes,Credit card (automatic),19.25,23.68,1103.25,0,0,1420.8,2524.05
7294-TMAOP,Month-to-Month,No,Electronic check,90.55,15.44,90.55,0,60,15.44,165.99
7295-JOMMD,Month-to-Month,Yes,Bank transfer (automatic),98.1,5.63,396.3,0,0,22.52,418.82
7296-PIXQY,Month-to-Month,No,Electronic check,70.2,23,1046.5,0,0,322,1368.5
7297-DVYGA,One Year,Yes,Bank transfer (automatic),19.85,29.87,996.95,0,0,1523.37,2520.32
7298-IZWLY,Month-to-Month,Yes,Mailed check,19.4,23.97,19.4,0,0,23.97,43.37
7299-GNVPL,Month-to-Month,No,Mailed check,84.4,27.24,1936.85,0,0,626.52,2563.37
7301-ABVAD,Two Year,No,Bank transfer (automatic),86.6,8.29,6350.5,0,0,596.88,6947.38
7302-ZHMHP,Month-to-Month,No,Mailed check,19.15,22.37,19.15,0,0,22.37,41.52
7305-ZWMAJ,One Year,No,Credit card (automatic),20.7,22.89,587.1,0,0,686.7,1273.8
7306-YDSOI,Two Year,Yes,Bank transfer (automatic),59.75,49.4,4069.9,0,0,3408.6,7478.5
7310-EGVHZ,Month-to-Month,No,Bank transfer (automatic),20.2,24.48,20.2,0,0,24.48,44.68
7311-MQJCH,One Year,No,Electronic check,19.55,37.97,99.6,0,0,189.85,289.45
7312-XSBAT,Month-to-Month,No,Electronic check,49.75,41.79,49.75,0,0,41.79,91.54
7314-OXENN,Month-to-Month,Yes,Electronic check,82,41.18,184.65,0,0,82.36,267.01
7315-WYOAW,Month-to-Month,No,Electronic check,100.75,44.43,1313.25,0,120,577.59,2010.84
7317-GGVPB,Two Year,Yes,Credit card (automatic),108.6,5.76,7690.9,0,20,408.96,8119.86
7318-EIVKO,Month-to-Month,Yes,Electronic check,59.25,48.2,436.6,0,0,385.6,822.2
7319-VENRZ,Month-to-Month,No,Bank transfer (automatic),64.3,31.84,445.95,0,0,222.88,668.83
7319-ZNRTR,One Year,No,Electronic check,19.6,15.76,411.15,0,0,394,805.15
7321-KKSDU,Two Year,No,Mailed check,20.5,16.94,696.8,0,0,542.08,1238.88
7321-PKUYW,Month-to-Month,No,Electronic check,90.15,22.36,987.95,0,0,245.96,1233.91
7321-VGNKU,Month-to-Month,Yes,Electronic check,70.35,7.7,120.25,0,20,15.4,155.65
7321-ZNSLA,Two Year,No,Mailed check,40.55,0,590.35,0,0,0,590.35
7322-OCWHC,Two Year,Yes,Bank transfer (automatic),93.05,1.34,6735.05,0,0,96.48,6831.53
7325-ENZFI,One Year,Yes,Bank transfer (automatic),40.3,0,1630.4,0,0,0,1630.4
7326-RIGQZ,Month-to-Month,Yes,Electronic check,69.8,38.5,377.85,0,0,231,608.85
7328-OWMOM,One Year,No,Credit card (automatic),20.1,33.71,589.25,0,0,1045.01,1634.26
7328-ZJAJO,Two Year,No,Credit card (automatic),19.5,9.51,1222.65,0,0,561.09,1783.74
7330-WZLNC,Month-to-Month,Yes,Electronic check,90.8,1.49,455.5,0,0,7.45,462.95
7336-RLLRH,One Year,No,Mailed check,80.85,11.83,2204.35,0,0,319.41,2523.76
7337-CINUD,Two Year,No,Bank transfer (automatic),19.5,17.2,159.35,0,0,137.6,296.95
7338-ERIVA,One Year,No,Bank transfer (automatic),45.05,0,1790.6,0,0,0,1790.6
7339-POGZN,Month-to-Month,No,Electronic check,50.7,16.25,214.55,39.92,0,65,239.63
7340-KEFQE,Two Year,No,Bank transfer (automatic),34.2,0,1782,9.39,0,0,1772.61
7341-LXCAF,Month-to-Month,Yes,Electronic check,74.65,48.64,301.4,0,0,194.56,495.96
7343-EOBEU,Month-to-Month,Yes,Mailed check,23.6,14.1,89.05,0,0,42.3,131.35
7346-MEDWM,Month-to-Month,Yes,Electronic check,83.25,31.23,4949.1,0,0,1842.57,6791.67
7349-ALMUX,Two Year,No,Bank transfer (automatic),65.6,38.43,2313.8,0,0,1421.91,3735.71
7351-KYHQH,Two Year,Yes,Electronic check,64.95,7.82,493.65,0,0,54.74,548.39
7351-MHQVU,Month-to-Month,No,Credit card (automatic),50.95,0,307.6,0,0,0,307.6
7353-YOWFP,One Year,No,Mailed check,20.25,39.59,129.15,0,0,277.13,406.28
7354-OIJLX,Month-to-Month,Yes,Electronic check,75.85,7.32,724.65,0,0,65.88,790.53
7356-AYNJP,One Year,No,Electronic check,23.9,6.36,97.5,0,0,25.44,122.94
7356-IWLFW,Month-to-Month,Yes,Bank transfer (automatic),80,5.52,3769.7,0,0,253.92,4023.62
7359-PTSXY,Month-to-Month,No,Electronic check,45.75,24.24,45.75,0,0,24.24,69.99
7359-SSBJK,Two Year,Yes,Credit card (automatic),70.2,29.12,4481,0,0,1863.68,6344.68
7359-WWYJV,Two Year,No,Credit card (automatic),114.45,6.29,8375.05,0,0,452.88,8827.93
7361-YPXFS,Two Year,No,Bank transfer (automatic),64.45,12.72,1867.6,0,0,356.16,2223.76
7363-QTBIW,Month-to-Month,Yes,Electronic check,79.75,6.78,769.1,0,0,61.02,830.12
7365-BVCJH,Month-to-Month,Yes,Electronic check,24.4,0,24.4,0,0,0,24.4
7369-TRPFD,One Year,No,Mailed check,18.8,17.17,279.2,0,0,326.23,605.43
7375-WMVMT,Two Year,Yes,Credit card (automatic),95.5,1.23,6707.15,0,0,87.33,6794.48
7377-DMMRI,Month-to-Month,Yes,Electronic check,47.8,13.73,92.45,0,0,27.46,119.91
7379-FNIUJ,Month-to-Month,No,Electronic check,100.2,22.56,198.5,0,10,45.12,253.62
7379-POKDZ,Month-to-Month,Yes,Electronic check,70.3,26.71,208.85,0,0,80.13,288.98
7382-DFJTU,Month-to-Month,No,Credit card (automatic),55.2,47.72,1058.1,0,0,858.96,1917.06
7384-GHBPI,Month-to-Month,Yes,Electronic check,35.15,0,99.75,0,0,0,99.75
7389-KBFIT,Month-to-Month,Yes,Mailed check,30.25,0,63.75,0,0,0,63.75
7392-YYPYJ,Month-to-Month,Yes,Electronic check,100.65,28.42,2415.95,5.01,0,625.24,3036.18
7394-FKDNK,Month-to-Month,No,Electronic check,89.45,26.51,853.1,0,0,238.59,1091.69
7394-LWLYN,Month-to-Month,Yes,Electronic check,70.15,33.75,123.8,0,0,67.5,191.3
7395-IGJOS,Month-to-Month,No,Bank transfer (automatic),81.5,9.5,1329.2,0,0,161.5,1490.7
7395-XWZOY,Month-to-Month,Yes,Credit card (automatic),55,0,1165.55,0,0,0,1165.55
7396-VJUZB,Month-to-Month,No,Mailed check,45.25,35.09,155.35,0,0,140.36,295.71
7398-HPYZQ,Two Year,No,Bank transfer (automatic),90.55,28.58,6404,0,0,2029.18,8433.18
7398-LXGYX,Month-to-Month,Yes,Credit card (automatic),84.8,21.39,3626.35,43.96,0,941.16,4523.55
7398-SKNQZ,Month-to-Month,No,Electronic check,94.9,2.97,273.2,0,0,8.91,282.11
7399-QHBJS,Two Year,No,Credit card (automatic),66.75,22.62,4760.3,0,0,1628.64,6388.94
7401-JIXNM,Two Year,No,Credit card (automatic),91.3,29.66,4965,0,0,1601.64,6566.64
7401-RUBNK,Month-to-Month,No,Electronic check,74.8,43.29,1438.05,0,0,779.22,2217.27
7402-EYFXX,Two Year,Yes,Electronic check,93.6,25.04,2404.1,0,0,651.04,3055.14
7402-PWYJJ,One Year,Yes,Electronic check,91.15,42.18,4862.5,0,150,2235.54,7248.04
7404-JLKQG,Month-to-Month,No,Electronic check,57.55,48.3,161.45,0,0,144.9,306.35
7407-SUJIZ,Month-to-Month,No,Mailed check,20.6,13.36,541.5,0,0,334,875.5
7408-OFWXJ,Two Year,No,Credit card (automatic),89.8,44.92,6510.45,0,0,3234.24,9744.69
7409-JURKQ,One Year,Yes,Bank transfer (automatic),111.8,41.82,5809.75,0,0,2216.46,8026.21
7409-KIUTL,Month-to-Month,Yes,Electronic check,71,28.64,71,0,0,28.64,99.64
7410-KTVFV,Month-to-Month,Yes,Mailed check,49.55,19.05,878.35,0,0,342.9,1221.25
7410-OIEDU,Month-to-Month,Yes,Mailed check,79.85,48.38,887.35,0,0,483.8,1371.15
7410-YTJIK,Month-to-Month,No,Mailed check,75.45,18.1,480.75,0,0,126.7,607.45
7416-CKTEP,Two Year,Yes,Bank transfer (automatic),19.6,23.28,1134.25,0,0,1326.96,2461.21
7421-ZLUPA,Month-to-Month,Yes,Mailed check,29.25,0,226.95,0,0,0,226.95
7422-WNBTY,Month-to-Month,Yes,Electronic check,93.35,31.76,3092,0,0,1048.08,4140.08
7426-GSWPO,Month-to-Month,Yes,Bank transfer (automatic),103.5,19.2,6548.65,0,0,1228.8,7777.45
7426-RHZGU,Month-to-Month,Yes,Bank transfer (automatic),95.9,30.8,827.45,0,0,277.2,1104.65
7426-WEIJX,Two Year,Yes,Electronic check,80.95,18.23,4859.1,49.53,0,1093.8,5903.37
7427-AUFPY,Two Year,No,Credit card (automatic),19.65,25.72,1008.7,0,0,1388.88,2397.58
7432-FFVAR,One Year,No,Bank transfer (automatic),90.95,6.26,4236.6,0,50,287.96,4574.56
7434-SHXLS,Month-to-Month,No,Mailed check,20.9,15.73,20.9,0,0,15.73,36.63
7435-ZNUYY,One Year,No,Mailed check,20.6,12.17,116.6,0,0,73.02,189.62
7439-DKZTW,Month-to-Month,Yes,Electronic check,80.55,5.93,80.55,0,60,5.93,146.48
7442-YGZFK,Month-to-Month,Yes,Credit card (automatic),49.8,3.97,49.8,0,0,3.97,53.77
7445-WMRBW,One Year,Yes,Bank transfer (automatic),73.85,21.39,3581.4,0,60,1026.72,4668.12
7446-KQISO,Two Year,Yes,Bank transfer (automatic),109.75,7.48,4900.65,0,0,336.6,5237.25
7446-SFAOA,One Year,Yes,Bank transfer (automatic),19.85,15.51,717.5,0,0,573.87,1291.37
7446-YPODE,Two Year,No,Bank transfer (automatic),60.25,48.33,662.95,0,120,531.63,1314.58
7449-HVPIV,Month-to-Month,Yes,Credit card (automatic),90.4,22.56,5099.15,0,0,1240.8,6339.95
7450-NWRTR,Month-to-Month,Yes,Electronic check,99.45,21.89,1200.15,0,0,262.68,1462.83
7452-FOLON,One Year,No,Bank transfer (automatic),25.45,46.57,958.45,0,0,1816.23,2774.68
7459-IMVYU,Month-to-Month,No,Electronic check,69.95,28,2657.55,0,90,1064,3811.55
7459-RRWQZ,Month-to-Month,Yes,Bank transfer (automatic),64.65,47.57,994.55,0,0,713.55,1708.1
7460-ITWWP,One Year,Yes,Electronic check,86.1,40.85,3861.45,12.19,0,1838.25,5687.51
7463-IFMQU,Two Year,No,Bank transfer (automatic),20.05,47.24,1423.65,0,0,3401.28,4824.93
7465-ZZRVX,Month-to-Month,Yes,Electronic check,70.35,14.42,70.35,0,10,14.42,94.77
7469-LKBCI,Two Year,No,Credit card (automatic),18.95,32.62,326.8,0,0,521.92,848.72
7470-DYNOE,One Year,Yes,Electronic check,61.1,4.82,3357.9,0,0,255.46,3613.36
7470-MCQTK,Month-to-Month,Yes,Bank transfer (automatic),48.75,0,633.4,0,0,0,633.4
7471-MQPOS,One Year,Yes,Bank transfer (automatic),72.9,46.11,5139.65,0,20,3273.81,8433.46
7471-WNSUF,One Year,No,Bank transfer (automatic),24.15,16.42,1505.9,0,0,985.2,2491.1
7472-EQOAV,One Year,Yes,Bank transfer (automatic),86.7,30.16,6179.35,0,0,2141.36,8320.71
7473-ZBDSN,Two Year,No,Mailed check,18.8,44.55,255.55,0,0,623.7,879.25
7479-NITWS,Month-to-Month,Yes,Credit card (automatic),89.35,36.84,631.85,0,60,257.88,949.73
7480-QNVZJ,Month-to-Month,Yes,Electronic check,95.7,18.92,4816.7,0,0,946,5762.7
